query	target	taxid	taxname	taxlineage	fident	alnlen	tstart	tend	tlen	evalue	bits	qtmscore	rmsd
hydrolase_2090_AF3.cif	AF-A0A3P8UYV6-F1-model_v4	244447	Cynoglossus semilaevis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Carangaria;o_Pleuronectiformes;-_Pleuronectoidei;f_Cynoglossidae;-_Cynoglossinae;g_Cynoglossus;s_Cynoglossus semilaevis	0.120	91	207	293	507	1.249E+00	52	1.893E-01	1.087E+01
hydrolase_2090_AF3.cif	AF-A0A848KN47-F1-model_v4	2584121	Antrihabitans stalactiti	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Antrihabitans;s_Antrihabitans stalactiti	0.126	276	95	287	727	1.302E-01	52	2.915E-01	1.561E+01
hydrolase_2090_AF3.cif	AF-A0A7J7BTZ4-F1-model_v4	2069292	Abscondita terminalis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Coleoptera;-_Polyphaga;-_Elateriformia;-_Elateroidea;f_Lampyridae;-_Luciolinae;g_Abscondita;s_Abscondita terminalis	0.160	81	628	705	921	2.460E+00	52	1.957E-01	6.418E+00
hydrolase_2090_AF3.cif	AF-A0A7J6ZQG9-F1-model_v4	2069292	Abscondita terminalis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Coleoptera;-_Polyphaga;-_Elateriformia;-_Elateroidea;f_Lampyridae;-_Luciolinae;g_Abscondita;s_Abscondita terminalis	0.094	74	165	238	944	5.427E+00	52	2.060E-01	3.954E+00
hydrolase_2090_AF3.cif	AF-A0A672ZE50-F1-model_v4	375764	Sphaeramia orbicularis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Gobiaria;o_Kurtiformes;-_Apogonoidei;f_Apogonidae;-_Apogoninae;g_Sphaeramia;s_Sphaeramia orbicularis	0.120	91	139	225	443	1.479E+00	51	1.905E-01	1.085E+01
hydrolase_2090_AF3.cif	AF-A0A164JYS3-F1-model_v4	1813677	Rhodococcus sp. EPR-157	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Rhodococcus;-_unclassified Rhodococcus;s_Rhodococcus sp. EPR-157	0.138	180	18	148	452	3.757E-02	51	1.975E-01	9.229E+00
hydrolase_2090_AF3.cif	AF-A0A7F5RI57-F1-model_v4	224129	Agrilus planipennis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Coleoptera;-_Polyphaga;-_Elateriformia;-_Buprestoidea;f_Buprestidae;-_Agrilinae;g_Agrilus;s_Agrilus planipennis	0.084	95	168	262	464	2.755E+00	51	2.092E-01	1.115E+01
hydrolase_2090_AF3.cif	AF-K6VW99-F1-model_v4	1208314	Gordonia namibiensis NBRC 108229	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Gordoniaceae;g_Gordonia;s_Gordonia namibiensis;-_Gordonia namibiensis NBRC 108229	0.124	321	18	254	467	8.769E-02	51	2.727E-01	2.537E+01
hydrolase_2090_AF3.cif	AF-A0A146M8U8-F1-model_v4	30085	Lygus hesperus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Paraneoptera;o_Hemiptera;-_Prosorrhyncha;-_Heteroptera;-_Euheteroptera;-_Neoheteroptera;-_Panheteroptera;-_Cimicomorpha;-_Cimicoidea;f_Miridae;-_Mirinae;-_Mirini;g_Lygus;s_Lygus hesperus	0.109	91	166	251	475	1.656E+00	51	1.944E-01	1.072E+01
hydrolase_2090_AF3.cif	AF-A0A4R7WCA4-F1-model_v4	2485207	Rhodococcus sp. LP_11_YM	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Rhodococcus;-_unclassified Rhodococcus;s_Rhodococcus sp. LP_11_YM	0.119	277	2	205	476	3.040E-01	51	3.047E-01	2.076E+01
hydrolase_2090_AF3.cif	AF-A0A6G0IB94-F1-model_v4	215358	Larimichthys crocea	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Eupercaria;-_Eupercaria incertae sedis;f_Sciaenidae;g_Larimichthys;s_Larimichthys crocea	0.120	91	178	264	478	1.321E+00	51	1.897E-01	1.090E+01
hydrolase_2090_AF3.cif	AF-A0A0F8C321-F1-model_v4	215358	Larimichthys crocea	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Eupercaria;-_Eupercaria incertae sedis;f_Sciaenidae;g_Larimichthys;s_Larimichthys crocea	0.120	91	178	264	478	1.321E+00	51	1.898E-01	1.089E+01
hydrolase_2090_AF3.cif	AF-A0A3B5AA79-F1-model_v4	144197	Stegastes partitus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Ovalentaria;-_Ovalentaria incertae sedis;f_Pomacentridae;g_Stegastes;s_Stegastes partitus	0.125	104	178	277	478	8.897E-01	51	1.897E-01	1.213E+01
hydrolase_2090_AF3.cif	AF-H6MTJ7-F1-model_v4	1112204	Gordonia polyisoprenivorans VH2	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Gordoniaceae;g_Gordonia;s_Gordonia polyisoprenivorans;-_Gordonia polyisoprenivorans VH2	0.133	292	11	225	494	1.099E-01	51	2.768E-01	2.382E+01
hydrolase_2090_AF3.cif	AF-A0A7N8WSG1-F1-model_v4	205130	Mastacembelus armatus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Anabantaria;o_Synbranchiformes;-_Mastacembeloidei;f_Mastacembelidae;g_Mastacembelus;s_Mastacembelus armatus	0.115	104	293	392	593	8.897E-01	51	1.892E-01	1.211E+01
hydrolase_2090_AF3.cif	AF-A0A1Q3F8R6-F1-model_v4	7177	Culex tarsalis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Diptera;-_Nematocera;-_Culicomorpha;-_Culicoidea;f_Culicidae;-_Culicinae;-_Culicini;g_Culex;-_Culex;s_Culex tarsalis	0.115	78	175	248	595	2.915E+00	51	1.932E-01	4.163E+00
hydrolase_2090_AF3.cif	AF-A0A6A6TGC1-F1-model_v4	1314788	Lophiostoma macrostomum CBS 122681	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;f_Lophiostomataceae;g_Lophiostoma;s_Lophiostoma macrostomum;-_Lophiostoma macrostomum CBS 122681	0.109	165	22	163	331	1.180E+00	50	2.754E-01	1.023E+01
hydrolase_2090_AF3.cif	AF-A0A1B6L0Q3-F1-model_v4	36148	Graphocephala atropunctata	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Paraneoptera;o_Hemiptera;-_Auchenorrhyncha;-_Cicadomorpha;-_Membracoidea;f_Cicadellidae;-_Cicadellinae;-_Cicadellini;g_Graphocephala;s_Graphocephala atropunctata	0.111	99	168	262	404	1.398E+00	50	1.947E-01	1.171E+01
hydrolase_2090_AF3.cif	AF-A0A067QBA0-F1-model_v4	933084	Jaapia argillacea MUCL 33604	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Jaapiales;f_Jaapiaceae;g_Jaapia;s_Jaapia argillacea;-_Jaapia argillacea MUCL 33604	0.144	138	32	158	413	1.398E+00	50	2.650E-01	5.980E+00
hydrolase_2090_AF3.cif	AF-A0A0F7ZZD5-F1-model_v4	1043627	Hirsutella minnesotensis 3608	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Ophiocordycipitaceae;g_Hirsutella;s_Hirsutella minnesotensis;-_Hirsutella minnesotensis 3608	0.104	267	32	253	430	1.633E-01	50	2.965E-01	2.927E+01
hydrolase_2090_AF3.cif	AF-A0A2X1TRJ7-F1-model_v4	1789	Mycobacterium xenopi	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium xenopi	0.111	277	4	202	453	1.728E-01	50	2.740E-01	2.225E+01
hydrolase_2090_AF3.cif	AF-A0A1B6HKJ3-F1-model_v4	320908	Homalodisca liturata	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Paraneoptera;o_Hemiptera;-_Auchenorrhyncha;-_Cicadomorpha;-_Membracoidea;f_Cicadellidae;-_Cicadellinae;-_Proconiini;g_Homalodisca;s_Homalodisca liturata	0.131	91	167	252	464	2.077E+00	50	1.915E-01	1.071E+01
hydrolase_2090_AF3.cif	AF-G8JYV1-F1-model_v4	1051973	Rhodococcus fascians D188	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Rhodococcus;s_Rhodococcus fascians;-_Rhodococcus fascians D188	0.147	251	2	172	476	1.907E-02	50	1.948E-01	2.340E+01
hydrolase_2090_AF3.cif	AF-A0A6P7JVC6-F1-model_v4	210632	Parambassis ranga	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Ovalentaria;-_Ovalentaria incertae sedis;f_Ambassidae;g_Parambassis;s_Parambassis ranga	0.125	104	176	275	477	1.054E+00	50	1.893E-01	1.211E+01
hydrolase_2090_AF3.cif	AF-A0A3Q3JA87-F1-model_v4	43700	Monopterus albus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Anabantaria;o_Synbranchiformes;-_Synbranchoidei;f_Synbranchidae;g_Monopterus;s_Monopterus albus	0.125	104	178	277	478	1.115E+00	50	1.891E-01	1.207E+01
hydrolase_2090_AF3.cif	AF-A0A151GSJ3-F1-model_v4	98403	Drechmeria coniospora	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Ophiocordycipitaceae;g_Drechmeria;s_Drechmeria coniospora	0.146	252	42	252	482	7.832E-02	50	2.455E-01	2.237E+01
hydrolase_2090_AF3.cif	AF-A0A260MQY8-F1-model_v4	2022492	Rhodococcus sp. 05-2254-4	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Rhodococcus;-_unclassified Rhodococcus;s_Rhodococcus sp. 05-2254-4	0.143	251	25	195	499	2.391E-02	50	1.977E-01	2.066E+01
hydrolase_2090_AF3.cif	AF-W5XYG6-F1-model_v4	1224164	Corynebacterium vitaeruminis DSM 20294	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Corynebacteriaceae;g_Corynebacterium;s_Corynebacterium vitaeruminis;-_Corynebacterium vitaeruminis DSM 20294	0.110	289	2	244	549	1.728E-01	50	2.782E-01	1.949E+01
hydrolase_2090_AF3.cif	AF-A0A1W0X6C6-F1-model_v4	232323	Hypsibius dujardini	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Tardigrada;c_Eutardigrada;o_Parachela;-_Hypsibioidea;f_Hypsibiidae;g_Hypsibius;s_Hypsibius dujardini	0.125	80	264	339	564	2.755E+00	50	1.892E-01	5.103E+00
hydrolase_2090_AF3.cif	AF-A0A3M7NG54-F1-model_v4	2249419	Chaetothyriales sp. CBS 132003	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Chaetothyriomycetidae;o_Chaetothyriales;-_unclassified Chaetothyriales;s_Chaetothyriales sp. CBS 132003	0.141	248	115	331	663	2.047E-01	50	2.822E-01	2.504E+01
hydrolase_2090_AF3.cif	AF-A0A2K5R768-F1-model_v4	2715852	Cebus imitator	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda;-_Amniota;c_Mammalia;-_Theria;-_Eutheria;-_Boreoeutheria;-_Euarchontoglires;o_Primates;-_Haplorrhini;-_Simiiformes;-_Platyrrhini;f_Cebidae;-_Cebinae;g_Cebus;s_Cebus imitator	0.114	288	472	718	733	5.056E-01	50	3.409E-01	8.710E+00
hydrolase_2090_AF3.cif	AF-A0A0K0ECL7-F1-model_v4	6248	Strongyloides stercoralis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;p_Nematoda;c_Chromadorea;o_Rhabditida;-_Tylenchina;-_Panagrolaimomorpha;-_Strongyloidoidea;f_Strongyloididae;g_Strongyloides;s_Strongyloides stercoralis	0.082	411	280	666	1021	3.811E-01	50	3.546E-01	2.110E+01
hydrolase_2090_AF3.cif	AF-A0A094E3P9-F1-model_v4	1420912	Pseudogymnoascus sp. VKM F-103	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-103	0.119	361	3	311	1214	1.479E+00	50	4.251E-01	1.686E+01
hydrolase_2090_AF3.cif	AF-A0A0H5NGN0-F1-model_v4	37329	Nocardia farcinica	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Nocardiaceae;g_Nocardia;s_Nocardia farcinica	0.121	238	1	160	304	1.728E-01	49	2.407E-01	2.044E+01
hydrolase_2090_AF3.cif	AF-A0A3Q3QRW4-F1-model_v4	43700	Monopterus albus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Anabantaria;o_Synbranchiformes;-_Synbranchoidei;f_Synbranchidae;g_Monopterus;s_Monopterus albus	0.132	386	53	402	422	2.425E-01	49	3.054E-01	2.134E+01
hydrolase_2090_AF3.cif	AF-A0A7F5RIZ9-F1-model_v4	224129	Agrilus planipennis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Coleoptera;-_Polyphaga;-_Elateriformia;-_Buprestoidea;f_Buprestidae;-_Agrilinae;g_Agrilus;s_Agrilus planipennis	0.065	76	150	225	445	7.618E+00	49	2.091E-01	4.235E+00
hydrolase_2090_AF3.cif	AF-A0A2G4GXP6-F1-model_v4	2026779	Planctomycetaceae bacterium	-_cellular organisms;d_Bacteria;-_PVC group;p_Planctomycetota;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;-_unclassified Planctomycetaceae;s_Planctomycetaceae bacterium	0.102	301	30	264	449	2.566E-01	49	3.079E-01	2.163E+01
hydrolase_2090_AF3.cif	AF-A0A1E8Q0C6-F1-model_v4	1552759	Mycobacterium grossiae	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinobacteria;c_Actinomycetia;o_Corynebacteriales;f_Mycobacteriaceae;g_Mycobacterium;s_Mycobacterium grossiae	0.131	221	35	201	453	1.633E-01	49	2.434E-01	9.509E+00
hydrolase_2090_AF3.cif	AF-A0A7F5RK37-F1-model_v4	224129	Agrilus planipennis	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Endopterygota;o_Coleoptera;-_Polyphaga;-_Elateriformia;-_Buprestoidea;f_Buprestidae;-_Agrilinae;g_Agrilus;s_Agrilus planipennis	0.091	87	168	253	464	4.581E+00	49	2.099E-01	1.048E+01
hydrolase_2090_AF3.cif	AF-A0A1B6HXT1-F1-model_v4	320908	Homalodisca liturata	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Paraneoptera;o_Hemiptera;-_Auchenorrhyncha;-_Cicadomorpha;-_Membracoidea;f_Cicadellidae;-_Cicadellinae;-_Proconiini;g_Homalodisca;s_Homalodisca liturata	0.127	110	153	249	467	2.077E+00	49	2.137E-01	1.046E+01
hydrolase_2090_AF3.cif	AF-A0A6A4KGK5-F1-model_v4	248454	Apolygus lucorum	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Paraneoptera;o_Hemiptera;-_Prosorrhyncha;-_Heteroptera;-_Euheteroptera;-_Neoheteroptera;-_Panheteroptera;-_Cimicomorpha;-_Cimicoidea;f_Miridae;-_Mirinae;-_Mirini;g_Apolygus;s_Apolygus lucorum	0.120	175	98	250	467	1.321E+00	49	2.675E-01	7.793E+00
hydrolase_2090_AF3.cif	AF-A0A1X7VRZ8-F1-model_v4	400682	Amphimedon queenslandica	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;p_Porifera;c_Demospongiae;-_Heteroscleromorpha;o_Haplosclerida;f_Niphatidae;g_Amphimedon;s_Amphimedon queenslandica	0.162	80	172	246	470	1.115E+00	49	1.782E-01	5.461E+00
hydrolase_2090_AF3.cif	AF-A0A3B4ABD7-F1-model_v4	409849	Periophthalmus magnuspinnatus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Gobiaria;o_Gobiiformes;-_Gobioidei;f_Gobiidae;-_Oxudercinae;g_Periophthalmus;s_Periophthalmus magnuspinnatus	0.134	104	172	271	473	1.398E+00	49	1.895E-01	1.213E+01
hydrolase_2090_AF3.cif	AF-A0A7R9IS59-F1-model_v4	61484	Timema tahoe	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Protostomia;-_Ecdysozoa;-_Panarthropoda;p_Arthropoda;-_Mandibulata;-_Pancrustacea;-_Hexapoda;c_Insecta;-_Dicondylia;-_Pterygota;-_Neoptera;-_Polyneoptera;o_Phasmatodea;-_Timematodea;-_Timematoidea;f_Timematidae;g_Timema;s_Timema tahoe	0.148	74	186	259	475	8.061E+00	49	2.101E-01	3.642E+00
hydrolase_2090_AF3.cif	AF-A0A4W6DJE4-F1-model_v4	8187	Lates calcarifer	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Carangaria;-_Carangaria incertae sedis;f_Centropomidae;g_Lates;s_Lates calcarifer	0.115	104	178	277	478	1.249E+00	49	1.891E-01	1.210E+01
hydrolase_2090_AF3.cif	AF-A0A3Q2E5B4-F1-model_v4	28743	Cyprinodon variegatus	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Actinopterygii;c_Actinopteri;-_Neopterygii;-_Teleostei;-_Osteoglossocephalai;-_Clupeocephala;-_Euteleosteomorpha;-_Neoteleostei;-_Eurypterygia;-_Ctenosquamata;-_Acanthomorphata;-_Euacanthomorphacea;-_Percomorphaceae;-_Ovalentaria;-_Atherinomorphae;o_Cyprinodontiformes;-_Cyprinodontoidei;f_Cyprinodontidae;-_Cyprinodontinae;-_Cyprinodontini;g_Cyprinodon;s_Cyprinodon variegatus	0.125	104	179	278	479	1.398E+00	49	1.904E-01	1.209E+01
